Metadata_1,Metadata_2,Metadata_3,Metadata_4,Metadata_5,Move_1_Coordinates,Move_1_Attribute1,Move_1_Attribute2,Move_2_Coordinates,Move_2_Attribute1,Move_2_Attribute2,Move_3_Coordinates,Move_3_Attribute1,Move_3_Attribute2,Move_4_Coordinates,Move_4_Attribute1,Move_4_Attribute2,Move_5_Coordinates,Move_5_Attribute1,Move_5_Attribute2,Move_6_Coordinates,Move_6_Attribute1,Move_6_Attribute2,Move_7_Coordinates,Move_7_Attribute1,Move_7_Attribute2,File,Move_8_Coordinates,Move_8_Attribute1,Move_8_Attribute2,Move_9_Coordinates,Move_9_Attribute1,Move_9_Attribute2,Move_10_Coordinates,Move_10_Attribute1,Move_10_Attribute2,Move_11_Coordinates,Move_11_Attribute1,Move_11_Attribute2,Move_12_Coordinates,Move_12_Attribute1,Move_12_Attribute2,Move_13_Coordinates,Move_13_Attribute1,Move_13_Attribute2,Move_14_Coordinates,Move_14_Attribute1,Move_14_Attribute2,Move_15_Coordinates,Move_15_Attribute1,Move_15_Attribute2,Move_16_Coordinates,Move_16_Attribute1,Move_16_Attribute2,Move_17_Coordinates,Move_17_Attribute1,Move_17_Attribute2,Move_18_Coordinates,Move_18_Attribute1,Move_18_Attribute2,Move_19_Coordinates,Move_19_Attribute1,Move_19_Attribute2,Move_20_Coordinates,Move_20_Attribute1,Move_20_Attribute2,Move_21_Coordinates,Move_21_Attribute1,Move_21_Attribute2,Move_22_Coordinates,Move_22_Attribute1,Move_22_Attribute2,Move_23_Coordinates,Move_23_Attribute1,Move_23_Attribute2
500,2,2000,2,40504010605030601020503040601020203050402040503050206050304060406050504050602050301020305020403020,"((2, 3), (2, 4))",1647,252.01175297076944,"((4, 0), (4, 1))",190.0,155.01754385964924,"((4, 4), (5, 4))",163.0,147.48875255623736,,,,,,,,,,,,,board_n_744.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40304060503050103040321020306020102040305030306010605020403020205030203050206030305030306010305010,"((1, 1), (2, 1))",85,216.82745098039214,"((1, 5), (1, 6))",146.0,253.57990867579906,"((2, 1), (3, 1))",43.0,156.62790697674416,"((2, 5), (3, 5))",53.0,178.16981132075472,"((3, 0), (4, 0))",66.0,196.5707070707071,"((4, 0), (4, 1))",48.0,167.68750000000009,"((4, 4), (4, 5))",54.0,178.68518518518516,board_n_1095.txt,"((5, 0), (5, 1))",1407.0,332.5243848783301,"((5, 1), (6, 1))",98.0,228.30612244897958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50105030301060302020601010602030405060603020506030104020106010202010105040602060301030501060206030,"((1, 0), (2, 0))",36,177.75925925925927,"((1, 0), (1, 1))",37.0,182.7027027027027,"((1, 3), (2, 3))",46.0,204.65217391304347,"((2, 5), (2, 6))",43.0,196.32558139534885,"((3, 4), (4, 4))",32.0,163.90625,"((4, 1), (4, 2))",95.0,260.8421052631581,"((5, 3), (6, 3))",73.0,241.64383561643837,board_n_1081.txt,"((5, 3), (5, 4))",1539.0,497.4604876388501,"((5, 4), (6, 4))",99.0,262.9292929292928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50406020304040302050504060306060404050106050203060306010203040202010304020402060601050503010103010,"((0, 4), (1, 4))",22,178.4090909090909,"((1, 4), (2, 4))",50.0,270.62,"((2, 2), (3, 2))",24.0,185.0,"((2, 5), (2, 6))",25.0,195.97333333333333,"((3, 5), (3, 6))",50.0,268.67999999999995,"((4, 0), (4, 1))",31.0,222.38709677419354,"((4, 5), (4, 6))",1798.0,467.4021134593986,board_n_750.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30603050405060203050604060306050306030205060401050106040304030606050304010306030302010501040304020,"((0, 1), (1, 1))",79,180.16455696202533,"((1, 1), (1, 2))",1215.0,472.54001567705245,"((2, 2), (3, 2))",70.0,170.9142857142857,"((2, 3), (3, 3))",113.0,204.63716814159292,"((3, 3), (4, 3))",50.0,141.72000000000006,"((3, 5), (4, 5))",66.0,166.9090909090909,"((5, 0), (5, 1))",113.0,204.87610619469027,board_n_988.txt,"((5, 1), (6, 1))",90.0,189.6555555555555,"((5, 2), (5, 3))",204.0,236.2843137254902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20401040205030402050102030201030105060504060603010614010102050405030105030405010204020501050303010,"((1, 2), (1, 3))",59,174.23728813559322,"((2, 2), (2, 3))",222.0,256.4954954954954,"((4, 2), (4, 3))",134.0,231.455223880597,"((4, 3), (5, 3))",124.0,226.38709677419357,"((4, 3), (4, 4))",1461.0,362.81464098301814,,,,,,,board_n_88.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30601060504020402060603050501060302010604030503020102040206010302050602030102030403030103050305040,"((0, 1), (1, 1))",49,198.08163265306123,"((0, 2), (1, 2))",35.0,163.68571428571425,"((0, 4), (1, 4))",44.0,187.27272727272728,"((1, 1), (2, 1))",35.0,164.68571428571428,"((1, 1), (1, 2))",32.0,154.0625,"((3, 4), (4, 4))",40.0,177.275,"((4, 2), (4, 3))",1614.0,586.0941464565993,board_n_63.txt,"((4, 3), (5, 3))",40.0,179.32500000000002,"((4, 3), (4, 4))",53.0,204.03773584905662,"((5, 1), (6, 1))",58.0,212.81034482758622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40103040603030303040301040401010202060303050603040105030102050302060205050105050302010302020305040,"((0, 2), (1, 2))",2,220.0,"((1, 2), (1, 3))",2.0,180.0,"((4, 2), (5, 2))",1989.0,1212.3717150677946,"((5, 1), (5, 2))",2.0,220.0,"((5, 2), (5, 3))",3.0,278.88888888888886,"((5, 5), (6, 5))",2.0,140.0,,,,board_n_963.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60505040605050206020205060202060104050206040104060302050302020306010204040106040502050104060506010,"((0, 0), (0, 1))",17,163.52941176470588,"((0, 4), (1, 4))",17.0,165.88235294117646,"((0, 4), (0, 5))",17.0,165.88235294117646,"((1, 0), (1, 1))",17.0,163.23529411764707,"((1, 5), (1, 6))",19.0,184.73684210526315,"((3, 3), (4, 3))",46.0,278.4565217391304,"((3, 5), (3, 6))",17.0,165.58823529411765,board_n_2205.txt,"((4, 3), (4, 4))",1815.0,848.0498491407564,"((4, 5), (4, 6))",18.0,177.77777777777777,"((5, 2), (6, 2))",17.0,167.94117647058823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40601020204010301030205010601060201030304010403060403040501040401050502040204040206060206020504030,"((1, 0), (1, 1))",106,254.34905660377356,"((2, 2), (2, 3))",94.0,246.54255319148936,"((3, 1), (4, 1))",31.0,140.6451612903226,"((3, 3), (3, 4))",55.0,203.5575757575758,"((3, 4), (4, 4))",36.0,160.22222222222223,"((4, 0), (4, 1))",35.0,155.28571428571428,"((4, 1), (5, 1))",53.0,198.50943396226415,board_n_977.txt,"((4, 1), (4, 2))",52.0,197.38461538461542,"((4, 2), (5, 2))",1221.0,357.7377442377441,"((4, 3), (4, 4))",65.0,216.44615384615383,"((4, 4), (5, 4))",40.0,171.85,"((5, 1), (6, 1))",50.0,193.9,"((5, 1), (5, 2))",45.0,184.04444444444445,"((5, 2), (6, 2))",81.0,235.98353909465018,"((5, 5), (6, 5))",36.0,159.72222222222223,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60605040204050103040506020204050606040606010602010606040605040103050204020404020104060602060301020,"((0, 4), (1, 4))",3,334.44444444444446,"((1, 4), (2, 4))",1508.0,1196.2115489874127,"((1, 4), (1, 5))",2.0,160.0,"((2, 1), (3, 1))",2.0,140.0,"((2, 3), (3, 3))",2.0,160.0,"((2, 3), (2, 4))",2.0,106.66666666666667,"((2, 4), (3, 4))",477.0,1135.0220624937604,board_n_2211.txt,"((2, 4), (2, 5))",2.0,173.33333333333334,"((5, 0), (5, 1))",2.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20603030605030502060506040406040303050305040406030605030202030203020501020303050603010504060404010,"((0, 3), (1, 3))",6,187.22222222222226,"((2, 2), (3, 2))",5.0,126.0,"((2, 4), (3, 4))",5.0,152.0,"((2, 4), (2, 5))",6.0,186.66666666666666,"((2, 5), (3, 5))",36.0,507.80555555555543,"((3, 2), (3, 3))",6.0,219.16666666666666,"((3, 3), (4, 3))",6.0,198.8888888888889,board_n_77.txt,"((3, 5), (3, 6))",6.0,185.83333333333334,"((4, 2), (4, 3))",7.0,228.57142857142858,"((4, 3), (5, 3))",1904.0,773.8016873416036,"((4, 3), (4, 4))",6.0,224.16666666666666,"((4, 4), (5, 4))",7.0,218.0952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50304060305040601010605010304040103020503040502020504050501030502020503040201010306020105050401040,"((1, 4), (1, 5))",77,194.74025974025972,"((2, 4), (3, 4))",49.0,157.0408163265306,"((2, 4), (2, 5))",85.0,200.91764705882352,"((2, 5), (3, 5))",96.0,210.44791666666666,"((2, 5), (2, 6))",57.0,169.4736842105264,"((3, 3), (4, 3))",1331.0,372.38651568816795,"((3, 3), (3, 4))",68.0,184.44117647058823,board_n_1718.txt,"((3, 4), (4, 4))",168.0,242.7301587301587,"((5, 5), (6, 5))",69.0,186.63768115942025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40106040505010605020403060406040406040306050502050106030201030306010306020205050605030401020603050,"((1, 3), (2, 3))",127,279.0761154855641,"((2, 2), (2, 3))",30.0,157.83333333333334,"((2, 3), (2, 4))",46.0,202.231884057971,"((2, 5), (2, 6))",55.0,220.5818181818182,"((3, 2), (3, 3))",36.0,177.33333333333334,"((4, 0), (5, 0))",30.0,159.8,"((4, 4), (4, 5))",42.0,195.85714285714286,board_n_787.txt,"((5, 3), (6, 3))",45.0,200.77777777777777,"((5, 4), (5, 5))",1527.0,507.1442448623202,"((5, 5), (5, 6))",62.0,230.5483870967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30305050306030203020605050601050503030406030106010404050505020504060505020105050103010303010404060,"((0, 3), (1, 3))",166,185.75502008032134,"((0, 4), (1, 4))",80.0,140.45,"((0, 5), (0, 6))",1029.0,295.01396023261964,"((2, 4), (2, 5))",140.0,176.59285714285716,"((4, 2), (4, 3))",239.0,202.6304044630405,"((4, 4), (4, 5))",144.0,177.68055555555557,"((5, 4), (6, 4))",202.0,195.3316831683168,board_n_2239.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60204030401010303040602060103050503030402010204020206030504040106040104010301020505050503060305020,"((1, 2), (2, 2))",11,198.1818181818182,"((2, 2), (3, 2))",8.0,142.5,"((3, 1), (3, 2))",21.0,277.2539682539683,"((4, 0), (5, 0))",1960.0,720.3674076773549,,,,,,,,,,board_n_1730.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60204060204040502030601010603040102020306010202040602050601020405010506020301050602040503020106020,"((2, 1), (3, 1))",226,231.8185840707965,"((2, 2), (3, 2))",91.0,181.56043956043953,"((2, 2), (2, 3))",164.0,216.86236933797906,"((2, 3), (3, 3))",1270.0,364.50470566179195,"((2, 5), (3, 5))",82.0,174.53658536585365,"((4, 1), (4, 2))",67.0,158.2089552238806,"((5, 1), (5, 2))",100.0,188.38000000000002,board_n_1056.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60204060602010204040303060404050101050205010104010603050104030502040202030405050605060205030104010,"((0, 5), (1, 5))",11,168.1818181818182,"((1, 0), (2, 0))",10.0,158.0,"((2, 1), (3, 1))",1907.0,619.1360942559173,"((2, 2), (3, 2))",13.0,211.92307692307693,"((3, 2), (3, 3))",13.0,197.69230769230768,"((4, 1), (4, 2))",15.0,225.26666666666668,"((5, 2), (6, 2))",20.0,275.7500000000001,board_n_1042.txt,"((5, 5), (5, 6))",11.0,182.72727272727272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30502060402030602020105020604030503010405010502060405050503040304050203020302010405010604010304020,"((2, 2), (3, 2))",91,174.13186813186803,"((2, 4), (2, 5))",1309.0,338.2537742369676,"((2, 5), (2, 6))",63.0,147.33333333333337,"((4, 1), (5, 1))",92.0,175.56521739130434,"((4, 2), (5, 2))",104.0,182.59615384615384,"((4, 4), (4, 5))",124.0,194.1048387096774,"((4, 5), (4, 6))",76.0,161.5394736842105,board_n_1724.txt,"((5, 4), (5, 5))",76.0,162.07894736842104,"((5, 5), (5, 6))",65.0,149.4461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40106050604010205020304020502010306040601050304020102020602050402050105040504060406030203050306040,"((0, 4), (0, 5))",96,182.84375,"((3, 2), (3, 3))",1643.0,455.6849887449395,"((3, 3), (3, 4))",58.0,145.34482758620692,"((3, 4), (4, 4))",136.0,203.125,"((5, 5), (6, 5))",67.0,157.88059701492537,,,,,,,board_n_793.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50303010501060102060506020503010605060104030605030502060601010401030604040105010305060305060302030,"((0, 3), (0, 4))",41,163.02439024390247,"((2, 3), (3, 3))",187.0,271.8421186656482,"((3, 1), (3, 2))",42.0,166.00000000000009,"((3, 2), (3, 3))",1584.0,407.62331649831646,"((3, 3), (3, 4))",63.0,203.55555555555554,"((4, 3), (4, 4))",42.0,165.57142857142858,"((5, 5), (6, 5))",41.0,165.0731707317073,board_n_208.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30306060306050201040506020205010601040105040303060504050603020104030205020405010104020106010404030,"((0, 4), (1, 4))",1417,281.0116275162151,"((0, 4), (0, 5))",97.0,177.61855670103094,"((3, 4), (3, 5))",115.0,188.36521739130433,"((4, 3), (5, 3))",113.0,187.40707964601776,"((5, 3), (6, 3))",78.0,160.61538461538456,"((5, 3), (5, 4))",180.0,214.78042328042324,,,,board_n_1297.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10206030101050204050201020503020204062202030104060506060503010302010301040304030501010601020605010,"((1, 0), (2, 0))",4,324.1666666666667,"((1, 0), (1, 1))",3.0,268.3333333333333,"((1, 3), (2, 3))",3.0,246.66666666666666,"((2, 4), (3, 4))",1972.0,1303.1601387681542,"((3, 3), (3, 4))",2.0,120.0,"((4, 0), (4, 1))",3.0,285.5555555555556,"((4, 2), (5, 2))",4.0,319.58333333333337,board_n_220.txt,"((4, 3), (5, 3))",5.0,400.3333333333333,"((4, 5), (4, 6))",4.0,276.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30401050601050601010506040103030206050506040304030604040306040403060301010303060603040505030404050,"((1, 3), (2, 3))",14,243.57142857142858,"((2, 3), (2, 4))",23.0,334.27536231884045,"((2, 4), (3, 4))",12.0,221.66666666666666,"((3, 0), (3, 1))",13.0,237.30769230769232,"((3, 3), (4, 3))",1870.0,592.9430099312452,"((3, 4), (3, 5))",10.0,182.0,"((4, 0), (4, 1))",18.0,294.44444444444446,board_n_546.txt,"((4, 3), (4, 4))",17.0,286.27450980392155,"((4, 4), (5, 4))",9.0,158.14814814814815,"((4, 4), (4, 5))",14.0,252.14285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40605020103030306010506050102050502030202020406020301060502010506050205010304030203030104020605060,"((0, 3), (1, 3))",3,120.0,"((1, 2), (1, 3))",3.0,160.0,"((1, 3), (2, 3))",4.0,180.0,"((2, 3), (2, 4))",3.0,133.33333333333334,"((4, 0), (4, 1))",3.0,156.66666666666666,"((4, 1), (4, 2))",4.0,182.5,"((4, 4), (5, 4))",1980.0,1036.9053551386896,board_n_552.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30302020603050104050102060106050606050202050105040503020406020501010603040206050203050101060302060,"((0, 4), (1, 4))",4,152.5,"((1, 4), (2, 4))",4.0,190.0,"((2, 0), (2, 1))",5.0,214.0,"((2, 1), (3, 1))",4.0,175.0,"((2, 1), (2, 2))",5.0,224.0,"((3, 3), (4, 3))",1969.0,1043.1028682676701,"((4, 3), (4, 4))",5.0,244.66666666666666,board_n_234.txt,"((4, 4), (5, 4))",4.0,160.83333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10303050304020301040104050403060205050203060201050502020403030203010606050204050201030301040603020,"((0, 0), (1, 0))",66,157.12121212121207,"((0, 0), (0, 1))",69.0,161.59420289855072,"((0, 3), (1, 3))",74.0,166.75675675675677,"((0, 3), (0, 4))",71.0,163.6056338028169,"((0, 5), (1, 5))",91.0,181.80586080586085,"((1, 4), (1, 5))",619.0,270.0730825448109,"((1, 5), (2, 5))",73.0,165.83561643835617,board_n_1283.txt,"((4, 3), (4, 4))",733.0,436.67361787825627,"((4, 4), (5, 4))",75.0,168.01333333333332,"((4, 5), (5, 5))",129.0,205.1886304909561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20404030101060201050102050203030601050604040102020103060605040105060605020302030104050403010306010,"((0, 3), (1, 3))",14,156.42857142857142,"((0, 3), (0, 4))",14.0,150.71428571428572,"((2, 5), (2, 6))",17.0,177.84313725490196,"((3, 3), (4, 3))",14.0,150.0,"((3, 3), (3, 4))",17.0,176.90196078431373,"((3, 5), (3, 6))",18.0,183.51851851851853,"((4, 0), (4, 1))",1906.0,590.3058178850398,board_n_1268.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50601050105060305030404020602040305050103020105030203050102030605010204030102030104020302060104040,"((2, 2), (3, 2))",41,185.609756097561,"((2, 5), (3, 5))",37.0,175.86486486486487,"((3, 2), (4, 2))",27.0,140.96296296296296,"((3, 2), (3, 3))",72.0,232.36574074074073,"((4, 0), (4, 1))",1789.0,833.9849255148305,"((4, 1), (4, 2))",34.0,167.58823529411765,,,,board_n_2007.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10406020602030406030101050102050201020303060306030304060405030205030404060502040305010202040601060,"((1, 5), (1, 6))",49,176.578231292517,"((2, 4), (3, 4))",38.0,151.42105263157893,"((2, 5), (3, 5))",1699.0,416.86035202780295,"((3, 1), (3, 2))",38.0,153.26315789473685,"((3, 2), (4, 2))",47.0,172.5957446808511,"((3, 4), (3, 5))",39.0,154.82051282051282,"((3, 5), (4, 5))",52.0,180.30769230769232,board_n_2013.txt,"((5, 3), (6, 3))",38.0,151.21052631578945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40303010305010402050601020405010505030501040503010503030106030304020602040606030305030202050306010,"((0, 3), (0, 4))",17,202.05882352941177,"((2, 0), (3, 0))",13.0,163.84615384615384,"((2, 0), (2, 1))",16.0,184.6875,"((2, 1), (3, 1))",1782.0,668.116669338893,"((2, 4), (3, 4))",22.0,231.13636363636363,"((2, 4), (2, 5))",14.0,173.21428571428572,"((3, 1), (3, 2))",15.0,179.33333333333334,board_n_1254.txt,"((4, 1), (5, 1))",41.0,307.609756097561,"((4, 3), (5, 3))",14.0,164.64285714285714,"((4, 3), (4, 4))",30.0,273.53333333333336,"((4, 4), (5, 4))",17.0,204.11764705882354,"((5, 0), (6, 0))",19.0,218.50877192982458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10203050502010505060105030104050205060603030103010405030606010103030404030602050405030205040506060,"((1, 3), (2, 3))",115,169.77391304347822,"((1, 3), (1, 4))",175.0,193.15047619047624,"((1, 5), (1, 6))",128.0,175.48437499999997,"((2, 3), (2, 4))",168.0,190.96428571428578,"((3, 1), (4, 1))",101.0,161.24752475247527,"((3, 2), (4, 2))",93.0,155.69892473118276,"((4, 2), (5, 2))",1105.0,415.23413057530615,board_n_1532.txt,"((4, 5), (4, 6))",115.0,169.16521739130442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,50301030306020201020201060102060305040306060104050302020206050403010502040601060505010203050602030,"((0, 1), (0, 2))",247,166.00404858299595,"((1, 0), (1, 1))",181.0,151.02394106814,"((2, 0), (3, 0))",271.0,169.8659286592866,"((2, 4), (2, 5))",196.0,155.1020408163264,"((2, 5), (2, 6))",187.0,152.4759358288769,"((3, 0), (4, 0))",497.0,191.81144006898532,"((3, 0), (3, 1))",195.0,154.9538461538461,board_n_585.txt,"((4, 2), (4, 3))",226.0,161.9365781710914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,30503010104060101040406010302010302030605010504020503030305060102040301030505060605010201050506030,"((0, 5), (1, 5))",39,235.51282051282053,"((2, 0), (2, 1))",21.0,162.38095238095235,"((2, 4), (3, 4))",19.0,149.47368421052633,"((3, 0), (4, 0))",26.0,194.0128205128205,"((3, 0), (3, 1))",1713.0,614.3220053929327,"((4, 1), (5, 1))",20.0,159.25,"((4, 3), (4, 4))",23.0,176.95652173913044,board_n_591.txt,"((5, 1), (5, 2))",21.0,162.46031746031747,"((5, 2), (6, 2))",52.0,262.94230769230774,"((5, 4), (6, 4))",66.0,282.6969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40603060404030201020404020306060202050305020104030604060202030501010506020305060605040304010401010,"((0, 3), (1, 3))",158,183.98734177215192,"((0, 5), (1, 5))",126.0,171.17460317460316,"((1, 0), (2, 0))",92.0,150.30434782608697,"((2, 5), (2, 6))",216.0,199.60493827160488,"((3, 0), (3, 1))",175.0,189.28707482993195,"((3, 2), (3, 3))",1038.0,323.90916597853044,"((5, 0), (5, 1))",195.0,194.87765567765558,board_n_1526.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20404030106020502040206030604060202030406020306010105030305030503040505020203030604040505020604010,"((0, 5), (1, 5))",51,185.5686274509804,"((0, 5), (0, 6))",46.0,173.91304347826085,"((1, 1), (2, 1))",54.0,190.94444444444446,"((1, 2), (2, 2))",74.0,215.4189189189189,"((2, 4), (3, 4))",75.0,216.88000000000008,"((3, 1), (4, 1))",1177.0,444.13773920783285,"((4, 2), (5, 2))",40.0,159.7,board_n_1240.txt,"((4, 3), (5, 3))",46.0,175.65217391304347,"((5, 0), (6, 0))",101.0,238.11881188118812,"((5, 0), (5, 1))",44.0,168.72727272727278,"((5, 3), (6, 3))",226.0,281.8215339233036,"((5, 5), (5, 6))",66.0,206.78787878787878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,40204050302020305040301050302030301060302030606030103010106040305040503030506020106010601010405040,"((1, 0), (2, 0))",7,198.57142857142858,"((1, 3), (2, 3))",6.0,174.44444444444443,"((1, 5), (1, 6))",5.0,130.0,"((2, 0), (3, 0))",5.0,136.0,"((2, 0), (2, 1))",6.0,143.33333333333334,"((2, 2), (2, 3))",6.0,148.33333333333334,"((2, 3), (3, 3))",5.0,142.0,board_n_1527.txt,"((2, 3), (2, 4))",1954.0,751.3649575149085,"((5, 1), (6, 1))",6.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60403060603030302020505040504010301030102020403040505030405050304030201030103050202050605020502050,"((0, 2), (1, 2))",26,215.53846153846155,"((1, 5), (1, 6))",17.0,157.05882352941177,"((3, 0), (3, 1))",65.0,307.1384615384615,"((3, 2), (3, 3))",1583.0,511.857849772883,"((3, 4), (4, 4))",20.0,181.99999999999997,"((4, 2), (4, 3))",263.0,386.5576679340938,"((4, 5), (4, 6))",26.0,215.3846153846154,board_n_590.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,60602010103060506060201020301040105030604030503020303010103020402050504030404060204020505020201050,"((0, 0), (1, 0))",60,220.36666666666667,"((0, 2), (1, 2))",54.0,209.03703703703704,"((3, 0), (3, 1))",56.0,212.82142857142858,"((3, 1), (4, 1))",44.0,189.8409090909091,"((3, 1), (3, 2))",72.0,233.65277777777777,"((3, 2), (3, 3))",56.0,212.14285714285714,"((3, 3), (4, 3))",42.0,185.52380952380952,board_n_1241.txt,"((5, 0), (5, 1))",1438.0,398.391422169239,"((5, 4), (5, 5))",90.0,251.86666666666667,"((5, 5), (6, 5))",88.0,250.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20206040306040604060406020203010205050205040205040103050401040405050401040603030102010402030206050,"((1, 3), (2, 3))",6,241.66666666666666,"((2, 2), (3, 2))",21.0,522.0634920634922,"((2, 3), (3, 3))",7.0,276.42857142857144,"((2, 5), (2, 6))",1936.0,824.0207595434867,"((4, 0), (4, 1))",6.0,216.11111111111111,"((4, 1), (5, 1))",8.0,310.625,"((4, 1), (4, 2))",5.0,180.0,board_n_1255.txt,"((4, 5), (4, 6))",5.0,199.33333333333334,"((5, 0), (5, 1))",6.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,10503010103050603010302010603050204030301030306060206010102050103050301060506010504050202030201030,"((0, 2), (1, 2))",10,171.8,"((0, 5), (1, 5))",9.0,148.88888888888889,"((1, 0), (1, 1))",13.0,209.23076923076923,"((1, 3), (2, 3))",12.0,196.66666666666666,"((1, 5), (1, 6))",12.0,192.5,"((2, 0), (2, 1))",1933.0,785.5087330327899,"((3, 4), (3, 5))",11.0,185.45454545454547,board_n_584.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2,2000,2,20204060603020506010505020306020502020406020404050302020205030201060104040204020205040605060402060,"((1, 2), (2, 2))",26,165.76923076923077,"((1, 5), (2, 5))",41.0,218.73170731707316,"((2, 0), (2, 1))",26.0,166.15384615384616,"((2, 1), (2, 2))",114.0,297.26023391812845,"((2, 2), (2, 3))",27.0,169.8148148148148,"((2, 4), (3, 4))",1550.0,489.5104147465442,"((2, 4), (2, 5))",57.0,248.1929824561403,board_n_1533.txt,"((2, 5), (3, 5))",51.0,239.1764705882353,"((3, 5), (4, 5))",35.0,202.05714285714285,"((4, 3), (5, 3))",31.0,188.06451612903226,"((5, 2), (5, 3))",42.0,220.26190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
